,content,labels
10566,一天听几遍有点烦不听又不知不觉哼这首歌,1
10567,加油成都,4
10568,哈哈哈哈同,1
10569,第一次听还是你用钢琴弹的,1
10570,这次便赢了加油,9
10571,讲个笑话一直都没赢过,1
10572,我再东北每天听十遍成都虽然不知道这座城市怎么样但是今天夏天我打算去看看听这首歌心都要化了,4
10573,向前走不回头,1
10574,每个城市都有一个带不走的你,1
10575,丶月夜我唱来唱去我还是只会一句,1
10576,厉害了,1
10577,这首歌我好像年听好妹妹电台的时候有听到过不是现在这个版本来着更像是录音关键是我搜索不到心里却一直惦记来着调调很好听,1
10578,我喜欢听我喜欢的人唱这首歌,3
10579,我希望今年能有个男票和我在成都的街头走一走哈哈哈,7
10580,每次跟着唱出来都变成你会挽着我的衣袖我会把你揣进裤兜,1
10581,多想和你在小棉城走一走,1
10582,哈哈我们看来都是差不多啊很少有机会同在啊,1
10583,特别喜欢这首歌我爱成都,0
10584,最近对这首歌疯狂着迷啊听着就可以心情很平静越听越有感觉真的好喜欢噢有了男朋友之后要和他去成都和重庆玩,6
10585,来沈阳的演唱会买不到,1
10586,以后要去成都看一看,2
10587,这首歌火了这么久可我却没听不喜欢这种风格的我却因为喜欢的那个人唱了这首歌来听又一下子爱上这个旋律究竟是更喜欢那个爱的人了还是喜欢成都我也不知道,0
10588,报名,1
10589,草莓音乐节想买张的去看雷子可惜没票了好抢手,1
10590,鱼老师亲自带队号角吹响各位上山吧抽象最后一站秋名山车队启程了抽象最后一战加入听从指挥,1
10591,初中的时候爱一个姑娘爱了三年高中的时候爱一个姑娘爱了三年现在谈的女朋友已经一年多了已经快结婚了回忆是思念的愁祝两个姑娘幸福也祝我幸福,1
10592,给成都省广告费了,2
10593,把成都改成你们的城市这就是你们的故事,7
10594,需要女票,1
10595,最怕的就是把一首歌听懂了,1
10596,报名,1
10597,超越晴天的评论,9
10598,平山岗南水库一日紧张节奏,1
10599,因为冬天石家庄人就被雾霾杀死了,1
10600,因为一首歌喜欢一座城还有一首叫南方南方南方听了以后就喜欢南方吧很好听,3
10601,在网易云在成都这首歌评论下认识的已经在一起了知不道会不会有以后但希望能有,7
10602,因为这首歌电视好几天都没打开了也陆续发了几个评论许多朋友点赞谢谢了祝福认识的和不认识的明友事事顺心愿你们都有一个美好的结局,9
10603,评论太火了估计他不会看得到吧,9
10604,高中毕业和他一起去成都玩了几天第一次一起旅行点点滴滴都记起会成为以后想起来就会嘴角上扬的回忆吧,7
10605,祝福你们天长地久,9
10606,这歌的旋律好熟悉我他么感觉以前听过怎么回事儿,1
10607,来吧我准备好了,1
10608,想在网易云音乐找个女朋友嗯就这样,1
10609,我从江苏跟团去川西高原九寨沟第五天中午终于到家里这行程成都仅仅有半天时间是充足的社交软件有去过或就是成都的朋友都热情推荐成都怎么玩然而跟团不自由这歌初听不入耳听着听着想起我呆过一年的东京虽然大学在南京但在东京因为是异国感受要深萌发了要改编歌词的想法于是改了,2
10610,我们老师重新填词写了我们学校的版本感动哭,1
10611,雷子的难受找不到啦什么鬼,1
10612,二十二个一万里都有我的一颗心,1
10613,大学四年独在异乡听到这首歌坚定了考研回川的决心,1
10614,哈哈哈哈花灯调是云南的特产,1
10615,这期的歌手你走了我在也没看了我不想说我不喜欢他们的我只想说我只喜欢你我只知道自己喜欢的是静逸而非喧嚣喜欢诗般的真亲流露而非那些直白的吼叫,3
10616,南方姑娘北方女王,1
10617,去了成都两周多昨天刚回到西安跟她在一块待了两周但是昨天我终于明白她一直在等我走时不时给我脸色时不时说话很横只等着我走我太幼稚不适合相处看见我就来气我不会做事没有大男子气概的瘦瘦的弱不禁风的可是我是真的喜欢你哪怕你挽留我一下该多好,0
10618,我也是安徽人,1
10619,若干年后我再来看我身边到底是南方姑娘还是北方姑娘,1
10620,我的帆还是希望和你在一起从未停止过爱你你快点回来好不好,1
10621,有时候觉谁也不知道怎么回答你这个问题我替这位兄弟回答了,1
10622,学个毛啊我是长方体固体物质空间移动工程就是个搬砖的,1
10623,试图在每个角落里寻到你试图将你遗忘在每个角落里大概在这无边际的天空下遇不到你就要一直流浪,1
10624,我好想找个蓝朋友,1
10625,成都在四川省我老家就在哪,2
10626,还有一个很扎耳的吉他声,1
10627,加油哦,9
10628,我也想和他一起走走到玉林路的尽头不知道我们能在一起多久既然有分开为什么还要在一起呢可是又怎么在一开始就知道不会分开呢,1
10629,第一次听这首歌就喜欢上了,5
10630,加油不要放弃已经的梦想,9
10631,让我掉下眼泪的不止昨夜的酒让我依依不舍的不止你的温柔,1
10632,希望你以后一帆风顺不受任何灾难,1
10633,一首歌唱的是情怀还是那些年一直不停奋斗的自己在这美好的旋律里早已经没有界限了,1
10634,第一次听成都貌似是好朋友在全民歌唱的然后反复听了几次就觉得很好听成都对我来说是陌生的对于这个城市我没有相见的人没有故事但是通过这首歌突然对成都充满了期待有机会一定要去看看,4
10635,这首可能已经是网易云评论最多的曲子了,9
10636,祝你们幸福,1
10637,时间是最好的解药,1
10638,分别总是在九月回忆是思念的愁,1
10639,谢谢我会走出来的以后会更认真的工作和生活,1
10640,之前说会在成都等我但终究没等到我他说在这座阴雨的小城里终于没有等到你不过不久前就决定了一定会去成都去了会去找他然后走一走玉林路,2
10641,弱弱的问下有听了皮诺唱的么,1
10642,一开始知道赵雷是因为刘凉他说很喜欢赵雷的歌我问是谁他推荐了他的歌给我第一首是南方姑娘然后是成都一开始没太多感觉直到今年会反复去听这首歌发现很好听有段时间一直单曲时间也感觉渐渐喜欢上了静静唱歌的赵雷歌词里有细腻的情感淡淡的忧伤和沧桑,6
10643,谁没在恋爱的时候有过承诺呢,1
10644,我答应过她或许我记错了或许她忘了谁知道呢,1
10645,在重庆听成都来了成都听重庆很想哭想回重庆,2
10646,有些过去的故事只能成为回忆不要让执着破坏了回忆的美好,1
10647,执着但是又有什么用呢走过她走过的路呼吸这她呼吸这的空气去过她生活的地方但就是见不到啊,1
10648,赵神一直要好下去不要浮躁成功来之不易不要步宋冬野李代沫之流的后尘真心望好因为你我的神,1
10649,这是我看到最执着的一个故事,9
10650,希望您能到访我的歌手主页欣赏我的音乐谢谢评论有人侮辱我请水军我发誓从没有所以请不要在意感谢每一个支持我的你,9
10651,手动白眼送给你,1
10652,每次唱这首歌的时候眼泪都会湿润眼眶,1
10653,扎心了老铁,1
10654,去幼儿园找个养成吧,1
10655,我也不知道为什么喜欢你习惯现在毕业了很不想去回忆在南京的点滴每每想起都觉得心疼,5
10656,评论就服你,9
10657,什么时候出单曲长沙,1
10658,高一那年我答应你我毕业那个暑假一定会去找你去成都找到你把你紧紧的抱在怀里毕业的那个暑假一个人背上书包上了去成都的火车十六小时却觉你就在那里一点儿也不远然而你却不在我找不到你留我一个人在成都的路上流浪,2
10659,想跟她一起去,1
10660,大学兼职理解哈,1
10661,你可能没看过周杰伦的晴天,1
10662,追不到的人你不能了解他的一切所以把他所有的优点全部记下了这就是为什么人们常说得不到的是最好的,1
10663,我也懵逼了话题是什么,1
10664,同学你好同学再见,1
10665,和我在成都的街头走一走呼喔呼喔,4
10666,芙蓉街不好吃里面有个山海关宾馆你知道吗很有格调,1
10667,因为我同学也是在这,1
10668,哦脸皮真厚啊,1
10669,上周去小酒馆了心情难以言语,1
10670,评论万马上就是歌中评论最多的歌了,9
10671,喜欢上一个人的第一感觉真的是害怕吗,5
10672,你都跑这儿来了也是厉害,1
10673,周末在南京一个普通公园歇脚的时候有个小小女孩坐在单杠上一遍又一遍让她妈妈给她放成都并且小声地哼唱着真是可爱呀,2
10674,有说不好听的可能是个人喜好和感觉不同我能理解也习惯了因为在周杰伦的歌里我总能听到很多人这样说某首歌某个瞬间某个感觉你就爱上了,1
10675,东莞东莞,1
10676,喜欢英文歌的大佬可以试听我的歌单哦歌单收藏率超高,3
10677,感觉这里人都是感性的人,1
10678,好喜欢这种调调啊跟南山南有点像第一次听外放的没什么感觉再听的时候是一个人带着耳机一边背单词一边听就停不下来一直循环了,5
10679,我会把手揣进肚兜,1
10680,没感觉,1
10681,好好听,1
10682,一切都会过去最后的自己一定好过最初,1
10683,今天广播站放的第一首一直一直喜欢的一首心情也没那么沉重了,3
10684,走到玉林路的尽头坐在小酒馆的门口哦那就不要留时光已过不在留无缝连接啊,1
10685,只是不知道该怎么走人生路长沧桑即是正途,1
10686,要离开成都了呀,2
10687,人生嘛过的开心就好,1
10688,没说洛带古镇黄龙溪差评了,1
10689,成都的我在青岛听成都,2
10690,厉害了还会害羞呢,1
10691,一直不想雷雷红怕别人和我一起分享你后来你不仅红了还粉红了罢了罢了毕竟你姓赵再见啦,1
10692,没有吧那你看出了多少,1
10693,今天突然想到我听成都竟然一直想的都是承德不是看评论我都想不起来曾经我也和成都有过牵绊承德的你我知道你很幸福那成都的你应该也还好吧,8
10694,厉害了,1
10695,他的风格像伍佰,1
10696,喜欢一个人喜欢一座城,3
10697,好好的记得每天开心,1
10698,黑牛还是豆奶好,1
10699,好听,9
10700,愿惦念之人远离祸害岁岁平安,1
10701,本来好好的一首歌习惯性的点开评论然后在浏览你们的故事的时候音乐节奏也跟着一步步进入高潮然后返回点了收藏有多少和我一样的呢,9
10702,昨天循环着这歌跑了公里今天还一直循环播放着,1
10703,扎心了,1
10704,加油,9
10705,成都,2
10706,这几个月是号,1
10707,成都带不走的只有你,2
10708,近期无限单曲循环中,1
10709,祝我遇到成都的那个他和她永远幸福的走下去说好我会去你的婚礼给你最真挚的祝福,7
10710,打卡,1
10711,为啥套路类似南山南男生唱完小孩子结尾,1
10712,旅行箱啊一般都是轮子坏了然后可以自己动手换一个换一个多贵啊对不,1
10713,你真的红了很开心内场票也可以卖到虽然以前就能听你的越来越听不起你的演唱会不过没关系我会努力变得跟你一样好民谣不应该穷以前你吃过的苦都是值得的难过的日子都是你陪我一起过的你说你是个普通人想要买房结婚我知道愿你有酒有肉有姑娘赵雷,1
10714,我是第条评论,9
10715,日常打卡,1
10716,你本可以努力称为其中重点大学的一员的,1
10717,玉林路没有尽头也没有小酒馆,1
10718,希望您能到访我的歌手主页欣赏我的音乐谢谢评论有人侮辱我请水军我发誓从没有所以请不要在意,9
10719,来成都就是吃喝耍妹妹,2
10720,很喜欢听这首歌很有感情,3
10721,有机会一定去,1
10722,去成都吧,2
10723,听成都无限循环朴实感动,2
10724,祝福送上,9
10725,从此以后云妹妹给我推荐的每日我都不会去收藏因为我知道彼此有缘就终会再见我喜欢你无关你喜不喜欢我我就相信你会再回来致网易云每日歌曲推荐,5
10726,谢谢你,1
